kepid,kepler_name,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration
11342550,,"K01421.01","CANDIDATE",1693.6636225,524.27995,22.604
11497958,"Kepler-296 c","K01422.01","CONFIRMED",5.841636615,135.92315,1.8734
11497958,"Kepler-296 d","K01422.02","CONFIRMED",19.85029495,133.64933,2.8407
11512246,"Kepler-23 d","K00168.02","CONFIRMED",15.27443889,147.57983,6.0765
6462874,,"K01231.01","FALSE POSITIVE",22.34293693,155.08552,7.0813
6665223,,"K01232.01","FALSE POSITIVE",119.40817159,232.649303,9.3537
6545358,,"K01233.01","FALSE POSITIVE",1.171536413,178.597581,1.5878
6390824,,"K01234.01","FALSE POSITIVE",0.973547911,133.49742,2.2858
6546528,,"K01235.01","FALSE POSITIVE",3.053563251,133.88354,3.2551
10676923,,"K01297.01","FALSE POSITIVE",1.031096352,133.93938,2.781
10604335,"Kepler-283 b","K01298.01","CONFIRMED",11.00817635,143.22611,2.013
10604335,"Kepler-283 c","K01298.02","CONFIRMED",92.7495777,173.27975,5.506
10864656,"Kepler-432 b","K01299.01","CONFIRMED",52.5008645,171.52114,14.9066
10975146,"Kepler-808 b","K01300.01","CONFIRMED",0.63133171,133.94488,1.1487
10538176,"Kepler-284 b","K01301.01","CONFIRMED",12.69905011,184.9868,2.9899
7376983,"Kepler-1987 e","K01358.02","CONFIRMED",8.74292005,358.59286,2.6277
7376983,"Kepler-1987 c","K01358.03","CONFIRMED",3.64830183,355.39128,1.9985
7376983,"Kepler-1987 b","K01358.04","CONFIRMED",2.345863002,354.11185,1.6795
6946199,"Kepler-1744 b","K01359.01","CONFIRMED",37.1011418,370.4803,5.5556
6946199,,"K01359.02","CANDIDATE",104.8205868,374.83154,4.4794
11497958,"Kepler-296 b","K01422.03","CONFIRMED",10.8644095,131.12833,1.853
11177707,"Kepler-841 b","K01423.01","CONFIRMED",124.4197175,150.59616,3.7197
11611600,"Kepler-842 b","K01424.01","CONFIRMED",1.219568047,133.460233,1.5681
11254382,"Kepler-843 b","K01425.01","CONFIRMED",2.05388477,133.73432,2.1635
11122894,"Kepler-297 b","K01426.01","CONFIRMED",38.86848956,171.30369,6.0573
6677841,"Kepler-279 c","K01236.01","CONFIRMED",35.7353616,151.1133,8.491
6677841,"Kepler-279 b","K01236.02","CONFIRMED",12.30971679,137.68401,6.74
6677841,"Kepler-279 d","K01236.03","CONFIRMED",54.4205407,148.70471,8.559
9970525,,"K00154.01","FALSE POSITIVE",30.00908916,139.70643,3.15
6531491,,"K01237.01","FALSE POSITIVE",14.32407216,364.39537,4.6577
6383821,"Kepler-797 b","K01238.01","CONFIRMED",27.07237655,139.1127,6.9592
10538176,"Kepler-284 c","K01301.02","CONFIRMED",37.5142128,189.30015,5.303
10724369,"Kepler-809 b","K01302.01","CONFIRMED",55.6391882,187.55044,7.316
6541920,"Kepler-11 f","K00157.04","CONFIRMED",46.6856205,225.04604,6.3794
10867062,,"K01303.01","CANDIDATE",34.2966363,143.66728,19.718
10744335,"Kepler-810 b","K01304.01","CONFIRMED",4.59726613,136.47837,2.909
4860678,"Kepler-1758 b","K01602.01","CONFIRMED",9.97716876,137.2361,5.908
5177104,"Kepler-904 b","K01603.01","CONFIRMED",3.02168007,133.47243,2.8264
7023960,,"K00187.01","FALSE POSITIVE",30.882538697,151.5295103,5.3737
10033279,,"K01604.01","FALSE POSITIVE",72.4914068,139.77857,3.612
5009189,,"K01605.01","FALSE POSITIVE",4.93913074,135.05172,1.362
8230616,"Kepler-316 b","K01713.02","CONFIRMED",2.240486703,137.82477,1.3988
9836959,"Kepler-1766 b","K01715.01","CONFIRMED",105.0145774,228.94455,7.426
9838949,"Kepler-935 b","K01716.01","CONFIRMED",4.88084456,136.19585,2.5574
9895006,"Kepler-936 b","K01717.01","CONFIRMED",10.56137217,133.76396,3.2645
9896558,"Kepler-937 b","K01718.01","CONFIRMED",67.6690554,198.19427,9.556
9589323,"Kepler-861 b","K01488.01","CONFIRMED",3.949627144,134.61096,1.5485
9823487,"Kepler-1753 b","K01489.01","CONFIRMED",16.00460392,140.47981,3.9475
9602514,,"K01490.01","FALSE POSITIVE",3.55650737,133.51831,8.545
9726659,"Kepler-862 b","K01491.01","CONFIRMED",3.148661555,356.93612,2.1978
12108312,,"K01492.01","FALSE POSITIVE",0.70544824,133.807063,2.9423
5371776,"Kepler-304 b","K01557.01","CONFIRMED",3.295701024,133.966333,1.8268
5371776,"Kepler-304 d","K01557.02","CONFIRMED",9.65349016,134.85555,2.9029
5371776,"Kepler-304 c","K01557.03","CONFIRMED",5.315954488,132.43002,1.1165
9573539,"Kepler-484 b","K00180.01","CONFIRMED",10.04556377,129.09371,3.2027
5371776,"Kepler-304 e","K01557.04","CONFIRMED",1.499144441,133.07022,1.4259
9886661,"Kepler-905 b","K01606.01","CONFIRMED",5.082748362,133.21176,1.7732
5477805,,"K01607.01","FALSE POSITIVE",5.00673576,134.54239,1.9398
10055126,"Kepler-311 b","K01608.01","CONFIRMED",9.17617167,138.71393,4.2642
10055126,"Kepler-311 c","K01608.02","CONFIRMED",19.7383992,133.28544,4.894
5009743,"Kepler-906 b","K01609.01","CONFIRMED",41.6980186,169.57548,5.7047
10015937,"Kepler-1767 b","K01720.01","CONFIRMED",59.6585348,168.08764,5.514
10019065,"Kepler-938 b","K01721.01","CONFIRMED",52.6298542,155.61064,6.118
7950644,"Kepler-427 b","K00192.01","CONFIRMED",10.290994129,137.0220594,4.28889
10080248,"Kepler-939 b","K01722.01","CONFIRMED",14.8783945,142.96841,7.491
10213902,"Kepler-940 b","K01723.01","CONFIRMED",59.6222627,138.13805,6.888
9842906,,"K01493.01","FALSE POSITIVE",4.9883873,358.23526,9.059
11821363,"Kepler-1754 b","K01494.01","CONFIRMED",8.19596647,136.68736,2.824
7629518,"Kepler-863 b","K01495.01","CONFIRMED",15.59466045,137.5636,5.0478
10810838,"Kepler-482 b","K00174.01","CONFIRMED",56.35407916,144.83768,3.4449
4828341,,"K01496.01","FALSE POSITIVE",36.12895451,388.551318,2.2348
10019763,,"K01558.01","FALSE POSITIVE",32.50456309,365.358295,2.4657
9899280,,"K01559.01","FALSE POSITIVE",1.332560589,133.38311,4.2427
8046659,,"K01560.01","CANDIDATE",31.56904354,158.29983,2.6364
4940438,,"K01561.01","FALSE POSITIVE",9.08590495,182.08162,2.0718
5308663,,"K01562.01","FALSE POSITIVE",0.784512952,355.57263,2.4623
5474733,,"K01610.01","FALSE POSITIVE",0.883778461,133.60599,1.6339
10963065,"Kepler-408 b","K01612.01","CONFIRMED",2.465024332,132.68122,1.262
6268648,"Kepler-907 b","K01613.01","CONFIRMED",15.86624787,141.08734,4.25
10125352,,"K00021.01","FALSE POSITIVE",4.288515468,121.97268,2.2959
5357901,"Kepler-425 b","K00188.01","CONFIRMED",3.797018259,133.508776,2.2608
4278221,"Kepler-908 b","K01615.01","CONFIRMED",1.340596782,132.24549,1.6484
10214162,"Kepler-941 b","K01724.01","CONFIRMED",17.42393582,148.82614,4.929
10905746,"Kepler-1651 b","K01725.01","CONFIRMED",9.8786461,138.41159,1.8915
8242434,"Kepler-942 b","K01726.01","CONFIRMED",44.96407458,144.56002,4.981
6185331,"Kepler-943 b","K01727.01","CONFIRMED",49.7700907,159.98658,10.065
11820830,,"K01728.01","FALSE POSITIVE",12.7319385,138.73144,4.4157
11774387,,"K01497.01","FALSE POSITIVE",0.520222869,178.14846,1.2216
9636135,"Kepler-864 b","K01498.01","CONFIRMED",5.83376197,138.74892,3.9988
9636135,"Kepler-864 c","K01498.02","CONFIRMED",2.42150341,133.83517,2.965
7841925,"Kepler-865 b","K01499.01","CONFIRMED",14.16400071,140.58934,4.3031
7841925,,"K01499.02","CANDIDATE",0.840594032,131.74104,1.404
7841925,"Kepler-865 c","K01499.03","CONFIRMED",6.20920207,136.87938,2.637
5219234,"Kepler-305 b","K01563.01","CONFIRMED",5.48711441,356.0773,2.93
5219234,"Kepler-305 c","K01563.02","CONFIRMED",8.29084167,359.63666,3.613
5219234,"Kepler-305 e","K01563.03","CONFIRMED",3.20539622,354.63069,2.143
5219234,"Kepler-305 d","K01563.04","CONFIRMED",16.73869035,359.41655,2.398
12504988,,"K00181.01","FALSE POSITIVE",5.093938816,139.7178386,3.93144
9015738,"Kepler-909 b","K01616.01","CONFIRMED",13.93291548,139.41058,2.6239
7215603,"Kepler-910 b","K01618.01","CONFIRMED",2.36436762,132.25007,3.372
4276716,,"K01619.01","CANDIDATE",20.6654374,132.01229,3.172
5561278,"Kepler-911 b","K01621.01","CONFIRMED",20.31047472,146.82534,5.3357
7287683,,"K01622.01","CANDIDATE",69.8347983,168.78436,8.262
6387542,"Kepler-912 b","K01626.01","CONFIRMED",2.53475568,132.68024,4.5716
8266276,,"K01731.01","CANDIDATE",2.59488443,132.75658,1.684
6869184,"Kepler-944 b","K01732.01","CONFIRMED",43.3167427,136.57435,4.995
8396405,,"K01733.01","CANDIDATE",19.18109525,141.37097,2.424
10799735,,"K00193.01","FALSE POSITIVE",37.590298548,157.350357,4.3855
6604328,"Kepler-945 b","K01736.01","CONFIRMED",31.0033072,143.29085,5.253
9719634,,"K01500.01","FALSE POSITIVE",3.351556891,134.28439,2.4005
7439316,"Kepler-866 b","K01501.01","CONFIRMED",2.617028373,134.03294,2.046
12061238,,"K01502.01","FALSE POSITIVE",1.876406096,133.12761,1.531
8323753,,"K00175.01","FALSE POSITIVE",6.71425632,134.31646,3.339
12400538,"Kepler-867 b","K01503.01","CONFIRMED",150.2412582,138.29013,10.849
5184584,"Kepler-891 b","K01564.01","CONFIRMED",53.44944498,149.20185,5.3091
5636648,,"K01565.01","FALSE POSITIVE",0.466743525,133.971123,1.3956
5564247,,"K01566.01","FALSE POSITIVE",1.727177258,355.37033,2.081
5438099,"Kepler-306 c","K01567.01","CONFIRMED",7.24022418,355.01243,2.9153
5438099,"Kepler-306 b","K01567.02","CONFIRMED",4.64622383,354.58863,2.5137
6543893,"Kepler-913 b","K01627.01","CONFIRMED",10.29674097,132.19453,2.7292
6543893,"Kepler-913 c","K01627.02","CONFIRMED",5.93919041,353.75537,2.285
6975129,"Kepler-312 c","K01628.01","CONFIRMED",19.74733983,147.10553,3.4444
11391018,"Kepler-486 b","K00189.01","CONFIRMED",30.360445359,148.091546,6.0134
8685497,"Kepler-914 b","K01629.01","CONFIRMED",4.4096675,132.45003,2.1418
4365645,"Kepler-1671 b","K01738.01","CONFIRMED",4.16787814,135.28334,2.2136
7199906,,"K01739.01","CANDIDATE",220.65651253,172.4278591,7.82
8197343,"Kepler-946 b","K01746.01","CONFIRMED",11.79161234,134.54064,3.036
7032421,,"K01747.01","FALSE POSITIVE",20.55848388,133.00401,1.449
6786348,"Kepler-947 b","K01749.01","CONFIRMED",26.964501,145.34426,3.792
6209677,"Kepler-948 b","K01750.01","CONFIRMED",7.76845639,138.06602,3.689
9641018,,"K01504.01","FALSE POSITIVE",2.178154348,134.203059,3.4874
9813499,"Kepler-868 b","K01505.01","CONFIRMED",5.03257009,137.32638,4.213
12254792,"Kepler-869 b","K01506.01","CONFIRMED",40.4286676,139.50631,7.102
12020218,"Kepler-870 b","K01507.01","CONFIRMED",21.3588236,135.07022,5.823
7690844,"Kepler-871 b","K01508.01","CONFIRMED",22.0459163,136.47548,5.22
9535080,,"K01509.01","FALSE POSITIVE",49.6456235,153.0806,23.568
5438099,"Kepler-306 d","K01567.03","CONFIRMED",17.32670445,360.5083,4.269
5438099,"Kepler-306 e","K01567.04","CONFIRMED",44.8411168,359.87359,5.902
5210475,,"K01568.01","FALSE POSITIVE",1.008917105,354.85926,1.4577
8009350,"Kepler-892 b","K01569.01","CONFIRMED",13.75207851,143.03241,2.8831
8082001,"Kepler-893 b","K01570.01","CONFIRMED",6.33855946,354.85104,3.4617
9017682,,"K01630.01","CANDIDATE",11.30507984,138.13638,3.989
9277896,"Kepler-915 b","K01632.01","CONFIRMED",4.59489816,133.83995,3.1381
9401997,"Kepler-916 b","K01633.01","CONFIRMED",32.2964275,138.52615,4.561
10686864,"Kepler-917 b","K01637.01","CONFIRMED",2.97041801,133.39136,2.2369
10749128,,"K01639.02","CANDIDATE",9.9824036,133.44855,1.09
11904734,,"K01764.01","CANDIDATE",12.681733929,132.682519,1.6866
8043714,,"K01765.01","FALSE POSITIVE",6.814984472,134.212391,3.05409
7918217,,"K01770.01","FALSE POSITIVE",63.9354965,162.84657,13.321
10153011,,"K01773.01","CANDIDATE",83.09708021,162.935743,9.2639
9631995,"Kepler-422 b","K00022.01","CONFIRMED",7.891448838,177.2499624,4.2854
11870545,,"K01510.01","CANDIDATE",0.839961456,178.354,1.3008
7901948,"Kepler-872 b","K01511.01","CONFIRMED",2.578852119,133.2237,2.3581
11955499,,"K01512.01","FALSE POSITIVE",9.04189129,137.86611,2.789
6442377,"Kepler-483 b","K00176.01","CONFIRMED",30.22910274,134.52081,6.6751
9784222,,"K01513.01","FALSE POSITIVE",0.798200403,133.962079,1.8261
5376836,,"K00182.01","FALSE POSITIVE",3.479425638,136.797172,3.4479
5557821,,"K01571.01","FALSE POSITIVE",2.92878704,356.28699,4.634
10004519,"Kepler-894 b","K01572.01","CONFIRMED",9.80321143,363.98686,4.4617
5031857,"Kepler-1755 b","K01573.01","CONFIRMED",24.81097206,156.506971,3.2245
5031857,,"K01573.02","CANDIDATE",7.136922,131.75317,2.8005
10879038,"Kepler-918 b","K01641.01","CONFIRMED",4.8538404,135.09902,3.198
10990917,"Kepler-919 b","K01643.01","CONFIRMED",11.04605365,136.44056,4.799
11043136,,"K01644.01","FALSE POSITIVE",2.621706694,131.88227,1.941
11046025,"Kepler-1759 b","K01646.01","CONFIRMED",3.72020708,133.41684,1.892
5771719,,"K00190.01","FALSE POSITIVE",12.264867364,139.304999,4.7366
9729691,"Kepler-949 b","K01751.01","CONFIRMED",8.689301216,133.661284,2.563
9729691,"Kepler-949 c","K01751.02","CONFIRMED",20.99757968,132.05689,2.454
4950232,,"K01753.01","FALSE POSITIVE",0.979442525,132.42297,1.0348
10904857,"Kepler-488 b","K00194.01","CONFIRMED",3.120828136,139.466594,2.1878
8651389,"Kepler-1768 b","K01754.01","CONFIRMED",15.13590453,146.58371,2.236
9520668,,"K01514.01","FALSE POSITIVE",1.399326503,133.61426,1.8305
7871954,"Kepler-303 b","K01515.01","CONFIRMED",1.937029968,134.72107,1.4727
7871954,"Kepler-303 c","K01515.02","CONFIRMED",7.06117322,136.27344,1.0406
12418724,"Kepler-873 b","K01516.01","CONFIRMED",20.55331441,139.5613,5.3136
7456001,"Kepler-874 b","K01517.01","CONFIRMED",40.0686713,151.80901,5.8875
10028792,"Kepler-87 b","K01574.01","CONFIRMED",114.73658,165.150671,12.0355
10028792,"Kepler-87 c","K01574.02","CONFIRMED",191.239133,286.22034,16.942
10028792,,"K01574.03","CANDIDATE",5.83393857,132.63426,4.5813
5553652,,"K01575.01","FALSE POSITIVE",24.3282251,141.05149,6.158
5299459,"Kepler-307 b","K01576.01","CONFIRMED",10.41572666,143.04774,2.7719
11153121,"Kepler-313 b","K01647.01","CONFIRMED",14.97031664,134.50507,5.884
11153121,"Kepler-313 c","K01647.02","CONFIRMED",32.2753853,149.046,8.622
11153121,,"K01647.03","CANDIDATE",6.33027476,133.86213,3.67
11177543,"Kepler-1760 b","K01648.01","CONFIRMED",38.3262237,142.08401,3.073
11337141,"Kepler-1761 b","K01649.01","CONFIRMED",4.04355245,131.62995,1.965
6705142,,"K01758.01","CANDIDATE",5.59728249,131.86708,1.795
3967760,"Kepler-317 b","K01760.01","CONFIRMED",5.52418625,135.62306,2.826
3967760,"Kepler-317 c","K01760.02","CONFIRMED",8.77514782,133.70319,3.176
4067336,,"K01761.01","FALSE POSITIVE",10.12742274,135.26504,1.2762
5387843,,"K01762.01","FALSE POSITIVE",0.870693883,132.083949,1.2137
7549209,"Kepler-875 b","K01518.01","CONFIRMED",27.5071114,151.84775,5.907
7663405,"Kepler-876 b","K01519.01","CONFIRMED",5.1443645,133.83044,2.703
9765975,"Kepler-877 b","K01520.01","CONFIRMED",18.45848388,138.1635,3.3703
9818462,"Kepler-878 b","K01521.01","CONFIRMED",25.9421582,156.18894,4.045
6803202,"Kepler-1711 b","K00177.01","CONFIRMED",21.06075303,143.59983,5.2472
5299459,"Kepler-307 c","K01576.02","CONFIRMED",13.08424286,132.63129,3.0401
9651668,"Kepler-423 b","K00183.01","CONFIRMED",2.684328541,133.3548095,2.69382
5299459,,"K01576.03","CANDIDATE",23.3397956,146.3627,1.923
12506770,"Kepler-895 b","K01577.01","CONFIRMED",2.806243488,133.7314,1.6271
5629985,,"K01578.01","FALSE POSITIVE",2.27190723,134.79852,5.383
9898364,,"K01579.01","FALSE POSITIVE",7.132351753,134.473083,2.9674
11337372,"Kepler-920 b","K01650.01","CONFIRMED",6.53194024,136.03223,3.3351
11337833,"Kepler-921 b","K01651.01","CONFIRMED",51.3011844,153.52571,5.359
11546211,,"K01654.01","FALSE POSITIVE",1.097211085,131.517201,1.6738
11547505,"Kepler-922 b","K01655.01","CONFIRMED",0.938466959,135.600698,1.3015
4471747,,"K01656.01","CANDIDATE",51.3901452,145.3192,5.995
11502867,"Kepler-426 b","K00195.01","CONFIRMED",3.217518511,133.6320632,2.11481
9909735,"Kepler-318 b","K01779.01","CONFIRMED",4.66271902,134.08296,2.757
9909735,"Kepler-318 c","K01779.02","CONFIRMED",11.8150174,133.08929,2.834
11551692,"Kepler-411 c","K01781.01","CONFIRMED",7.834433676,135.222143,2.89
11551692,"Kepler-411 b","K01781.02","CONFIRMED",3.005156911,137.103362,2.0747
12266636,"Kepler-879 b","K01522.01","CONFIRMED",33.3856176,148.92764,5.0361
9850893,,"K01523.01","FALSE POSITIVE",8.48039789,135.85018,6.249
4826110,,"K01524.01","FALSE POSITIVE",1.333395306,134.18228,1.188
7869917,"Kepler-880 b","K01525.01","CONFIRMED",7.71467686,133.55635,4.5871
9824805,"Kepler-881 b","K01526.01","CONFIRMED",4.4444826,133.46308,3.686
5193400,,"K01580.01","FALSE POSITIVE",21.3781146,147.2124,19.359
7939330,"Kepler-896 c","K01581.01","CONFIRMED",29.5422566,137.57837,13.902
7939330,"Kepler-896 b","K01581.02","CONFIRMED",144.551628,265.9401,16.599
4918309,,"K01582.01","CANDIDATE",186.4361811,146.91825,5.774
12602568,"Kepler-897 b","K01583.01","CONFIRMED",8.04727721,137.2073,5.159
9941066,"Kepler-898 b","K01584.01","CONFIRMED",5.87063416,137.24813,2.5736
5972334,"Kepler-487 b","K00191.01","CONFIRMED",15.358767771,132.385085,4.1223
4650733,"Kepler-1762 b","K01659.01","CONFIRMED",29.5390897,143.91607,4.139
4830605,,"K01660.01","CANDIDATE",35.6364022,164.17496,4.888
4832197,,"K01661.01","FALSE POSITIVE",0.94773253,137.12993,1.7645
4844004,,"K01662.01","FALSE POSITIVE",0.784031658,133.38391,0.7773
12120943,,"K01458.01","CANDIDATE",8.98128472,354.83042,5.0397
7831264,"Kepler-116 c","K00171.02","CONFIRMED",13.07141889,144.44217,3.0946
9761199,,"K01459.01","FALSE POSITIVE",0.692015479,133.114177,1.1315
7751571,,"K01460.01","FALSE POSITIVE",17.0421346,363.97428,7.507
9579499,,"K01461.01","FALSE POSITIVE",7.94671044,140.708207,2.8419
11913013,,"K01462.01","FALSE POSITIVE",3.74781242,355.31325,5.241
7768451,,"K01527.01","CANDIDATE",192.667139,162.87962,5.443
7691260,"Kepler-882 b","K01528.01","CONFIRMED",3.989544192,134.0989,1.591
9821454,"Kepler-59 c","K01529.01","CONFIRMED",17.9776037,147.7515,4.605
9821454,"Kepler-59 b","K01529.02","CONFIRMED",11.8693144,137.721,4.653
11954842,"Kepler-883 b","K01530.01","CONFIRMED",12.98494603,139.78207,3.4497
7972785,,"K00184.01","FALSE POSITIVE",7.300735516,133.5664741,5.78725
5470739,"Kepler-899 b","K01585.01","CONFIRMED",19.17893976,139.74552,5.144
10022908,"Kepler-900 b","K01586.01","CONFIRMED",6.99130452,135.46291,2.1568
9932970,,"K01587.01","CANDIDATE",52.971584,159.06109,3.4632
5617854,"Kepler-901 b","K01588.01","CONFIRMED",3.517494725,135.546724,1.5639
4932442,"Kepler-923 b","K01665.01","CONFIRMED",6.93365167,137.07375,4.608
4932442,,"K01665.02","CANDIDATE",5.91393977,137.17182,0.562
5183357,"Kepler-924 b","K01669.01","CONFIRMED",61.0373591,175.17671,8.378
5269467,"Kepler-925 b","K01672.01","CONFIRMED",33.8677783,137.51532,3.72
5360920,,"K01675.01","CANDIDATE",14.62399621,144.45527,2.193
7672940,,"K01463.01","FALSE POSITIVE",1064.2680956,144.086072,11.5521
7838655,,"K01464.01","FALSE POSITIVE",2.113202658,356.32832,3.5234
11702948,,"K01465.01","CANDIDATE",9.771462706,135.584899,1.767
9512981,,"K01466.01","CANDIDATE",281.5628889,357.996571,8.853
7770450,,"K01467.01","FALSE POSITIVE",1.157808038,354.74488,3.6705
11455491,,"K00178.01","FALSE POSITIVE",6.14281498,135.16169,4.624
11764462,"Kepler-884 b","K01531.01","CONFIRMED",5.69919592,136.58738,2.3906
11656246,"Kepler-885 b","K01532.01","CONFIRMED",18.11473813,147.4904,5.2706
7808587,"Kepler-886 b","K01533.01","CONFIRMED",6.24145791,134.88892,3.0998
4741126,"Kepler-887 b","K01534.01","CONFIRMED",20.4222447,146.9837,6.22
5301750,"Kepler-84 b","K01589.01","CONFIRMED",8.72585478,138.76838,4.473
5301750,"Kepler-84 c","K01589.02","CONFIRMED",12.88291395,135.18736,5.676
5301750,"Kepler-84 e","K01589.03","CONFIRMED",27.4345973,145.12322,5.038
5301750,"Kepler-84 d","K01589.04","CONFIRMED",4.22453631,135.42908,3.128
5301750,"Kepler-84 f","K01589.05","CONFIRMED",44.5520266,160.29386,6
5526717,"Kepler-926 b","K01677.01","CONFIRMED",52.069002,178.15525,3.0089
5972334,"Kepler-487 d","K00191.02","CONFIRMED",2.418406841,132.505587,2.0744
5526717,,"K01677.02","CANDIDATE",8.51170088,131.7557438,2.9
5530882,,"K01680.01","FALSE POSITIVE",5.0825188,132.95792,3.328
5531953,,"K01681.01","CANDIDATE",6.93910337,138.33927,2.977
6034945,"Kepler-927 b","K01683.01","CONFIRMED",9.11500269,133.97523,4.558
9851226,,"K01468.01","FALSE POSITIVE",8.48031942,135.85217,7.297
8692861,"Kepler-69 b","K00172.01","CONFIRMED",13.7223682,137.84083,5.1231
7543649,,"K01469.01","FALSE POSITIVE",3.582076914,355.515064,4.4228
9480310,"Kepler-1668 b","K01470.01","CONFIRMED",15.43400996,363.29494,4.2572
11858748,,"K01471.01","FALSE POSITIVE",1.780984316,177.8249,2.173
4741126,"Kepler-887 c","K01534.02","CONFIRMED",7.63846084,138.24557,3.957
11669125,"Kepler-888 b","K01535.01","CONFIRMED",70.6981724,188.56795,6.632
12159249,"Kepler-889 b","K01536.01","CONFIRMED",3.74443645,133.55997,2.9191
9872292,,"K01537.01","CANDIDATE",10.19154678,136.69755,6.165
9963461,,"K01538.01","FALSE POSITIVE",10.581581895,183.008458,6.66929
8081482,,"K01539.01","FALSE POSITIVE",2.819453322,133.870141,4.4127
5542466,,"K01590.01","CANDIDATE",12.89006728,201.22989,3.555
4178389,,"K00185.01","CANDIDATE",23.210509958,134.386378,3.09802
5542466,"Kepler-1756 b","K01590.02","CONFIRMED",2.35574505,177.88824,1.796
5542466,,"K01590.03","CANDIDATE",4.74666128,134.63784,2.093
10028140,"Kepler-1757 b","K01591.01","CONFIRMED",19.65639342,140.29937,3.226
6048024,,"K01684.01","FALSE POSITIVE",62.81584402,151.47691,2.6901
6049190,"Kepler-1764 b","K01685.01","CONFIRMED",70.468171,189.15822,6.653
6149553,,"K01686.01","FALSE POSITIVE",56.86716792,157.2619128,4.23
6198999,"Kepler-928 b","K01687.01","CONFIRMED",3.93246069,132.55435,2.1763
6310636,"Kepler-929 b","K01688.01","CONFIRMED",0.921030497,132.03171,2.6077
6616218,"Kepler-314 c","K01692.01","CONFIRMED",5.960400011,137.265171,2.8617
